state,county_name,year,state_po,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
INDIANA,ALLEN,2020,IN,18003,US PRESIDENT,OTHER,GREEN,29.0,169082,20260225,TOTAL
INDIANA,ALLEN,2020,IN,18003,US PRESIDENT,OTHER,OTHER,53.0,169082,20260225,TOTAL
INDIANA,CLARK,2020,IN,18019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,33668.0,57869,20260225,TOTAL
INDIANA,CLARK,2020,IN,18019,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1108.0,57869,20260225,TOTAL
INDIANA,CLARK,2020,IN,18019,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,23093.0,57869,20260225,TOTAL
INDIANA,CLARK,2020,IN,18019,US PRESIDENT,OTHER,GREEN,0.0,57869,20260225,TOTAL
INDIANA,CLARK,2020,IN,18019,US PRESIDENT,OTHER,OTHER,0.0,57869,20260225,TOTAL
INDIANA,DELAWARE,2020,IN,18035,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,26827.0,48191,20260225,TOTAL
INDIANA,DELAWARE,2020,IN,18035,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,890.0,48191,20260225,TOTAL
INDIANA,DELAWARE,2020,IN,18035,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,20474.0,48191,20260225,TOTAL
INDIANA,DELAWARE,2020,IN,18035,US PRESIDENT,OTHER,GREEN,0.0,48191,20260225,TOTAL
INDIANA,DELAWARE,2020,IN,18035,US PRESIDENT,OTHER,OTHER,0.0,48191,20260225,TOTAL
INDIANA,ELKHART,2020,IN,18039,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,46972.0,74387,20260225,TOTAL
INDIANA,ELKHART,2020,IN,18039,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1241.0,74387,20260225,TOTAL
INDIANA,ELKHART,2020,IN,18039,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,26108.0,74387,20260225,TOTAL
INDIANA,ELKHART,2020,IN,18039,US PRESIDENT,OTHER,GREEN,37.0,74387,20260225,TOTAL
INDIANA,ELKHART,2020,IN,18039,US PRESIDENT,OTHER,OTHER,29.0,74387,20260225,TOTAL
INDIANA,HENDRICKS,2020,IN,18063,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,53802.0,88505,20260225,TOTAL
INDIANA,HENDRICKS,2020,IN,18063,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2052.0,88505,20260225,TOTAL
INDIANA,HENDRICKS,2020,IN,18063,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,32604.0,88505,20260225,TOTAL
INDIANA,HENDRICKS,2020,IN,18063,US PRESIDENT,OTHER,GREEN,18.0,88505,20260225,TOTAL
INDIANA,HENDRICKS,2020,IN,18063,US PRESIDENT,OTHER,OTHER,29.0,88505,20260225,TOTAL
INDIANA,JOHNSON,2020,IN,18081,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,51219.0,77618,20260225,TOTAL
INDIANA,JOHNSON,2020,IN,18081,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1618.0,77618,20260225,TOTAL
INDIANA,JOHNSON,2020,IN,18081,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,24736.0,77618,20260225,TOTAL
INDIANA,JOHNSON,2020,IN,18081,US PRESIDENT,OTHER,GREEN,30.0,77618,20260225,TOTAL
INDIANA,JOHNSON,2020,IN,18081,US PRESIDENT,OTHER,OTHER,15.0,77618,20260225,TOTAL
INDIANA,LAKE,2020,IN,18089,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,91760.0,219956,20260225,TOTAL
INDIANA,LAKE,2020,IN,18089,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,3212.0,219956,20260225,TOTAL
INDIANA,LAKE,2020,IN,18089,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,124870.0,219956,20260225,TOTAL
INDIANA,LAKE,2020,IN,18089,US PRESIDENT,OTHER,GREEN,76.0,219956,20260225,TOTAL
INDIANA,LAKE,2020,IN,18089,US PRESIDENT,OTHER,OTHER,38.0,219956,20260225,TOTAL
INDIANA,LAPORTE,2020,IN,18091,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,25997.0,49392,20260225,TOTAL
INDIANA,LAPORTE,2020,IN,18091,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,968.0,49392,20260225,TOTAL
INDIANA,LAPORTE,2020,IN,18091,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,22427.0,49392,20260225,TOTAL
INDIANA,LAPORTE,2020,IN,18091,US PRESIDENT,OTHER,GREEN,0.0,49392,20260225,TOTAL
INDIANA,LAPORTE,2020,IN,18091,US PRESIDENT,OTHER,OTHER,0.0,49392,20260225,TOTAL
INDIANA,MADISON,2020,IN,18095,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,31215.0,51793,20260225,TOTAL
INDIANA,MADISON,2020,IN,18095,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1026.0,51793,20260225,TOTAL
INDIANA,MADISON,2020,IN,18095,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,19524.0,51793,20260225,TOTAL
INDIANA,MADISON,2020,IN,18095,US PRESIDENT,OTHER,GREEN,12.0,51793,20260225,TOTAL
INDIANA,MADISON,2020,IN,18095,US PRESIDENT,OTHER,OTHER,16.0,51793,20260225,TOTAL
INDIANA,MARION,2020,IN,18097,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,134175.0,389619,20260225,TOTAL
INDIANA,MARION,2020,IN,18097,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,7228.0,389619,20260225,TOTAL
INDIANA,MARION,2020,IN,18097,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,247772.0,389619,20260225,TOTAL
INDIANA,MARION,2020,IN,18097,US PRESIDENT,OTHER,GREEN,254.0,389619,20260225,TOTAL
INDIANA,MARION,2020,IN,18097,US PRESIDENT,OTHER,OTHER,190.0,389619,20260225,TOTAL
INDIANA,MONROE,2020,IN,18105,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,22071.0,63151,20260225,TOTAL
INDIANA,MONROE,2020,IN,18105,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1105.0,63151,20260225,TOTAL
INDIANA,MONROE,2020,IN,18105,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,39861.0,63151,20260225,TOTAL
INDIANA,MONROE,2020,IN,18105,US PRESIDENT,OTHER,GREEN,88.0,63151,20260225,TOTAL
INDIANA,MONROE,2020,IN,18105,US PRESIDENT,OTHER,OTHER,26.0,63151,20260225,TOTAL
INDIANA,PORTER,2020,IN,18127,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,45008.0,86509,20260225,TOTAL
INDIANA,PORTER,2020,IN,18127,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1656.0,86509,20260225,TOTAL
INDIANA,PORTER,2020,IN,18127,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,39746.0,86509,20260225,TOTAL
INDIANA,PORTER,2020,IN,18127,US PRESIDENT,OTHER,GREEN,66.0,86509,20260225,TOTAL
INDIANA,PORTER,2020,IN,18127,US PRESIDENT,OTHER,OTHER,33.0,86509,20260225,TOTAL
INDIANA,ST. JOSEPH,2020,IN,18141,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,53164.0,115238,20260225,TOTAL
INDIANA,ST. JOSEPH,2020,IN,18141,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1925.0,115238,20260225,TOTAL
INDIANA,ST. JOSEPH,2020,IN,18141,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,59896.0,115238,20260225,TOTAL
INDIANA,ST. JOSEPH,2020,IN,18141,US PRESIDENT,OTHER,GREEN,55.0,115238,20260225,TOTAL
INDIANA,ST. JOSEPH,2020,IN,18141,US PRESIDENT,OTHER,OTHER,198.0,115238,20260225,TOTAL
INDIANA,TIPPECANOE,2020,IN,18157,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,34581.0,71448,20260225,TOTAL
INDIANA,TIPPECANOE,2020,IN,18157,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1832.0,71448,20260225,TOTAL
INDIANA,TIPPECANOE,2020,IN,18157,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,35017.0,71448,20260225,TOTAL
INDIANA,TIPPECANOE,2020,IN,18157,US PRESIDENT,OTHER,GREEN,10.0,71448,20260225,TOTAL
INDIANA,TIPPECANOE,2020,IN,18157,US PRESIDENT,OTHER,OTHER,8.0,71448,20260225,TOTAL
INDIANA,VANDERBURGH,2020,IN,18163,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,41844.0,77662,20260225,TOTAL
INDIANA,VANDERBURGH,2020,IN,18163,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1322.0,77662,20260225,TOTAL
INDIANA,VANDERBURGH,2020,IN,18163,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,34415.0,77662,20260225,TOTAL
INDIANA,VANDERBURGH,2020,IN,18163,US PRESIDENT,OTHER,GREEN,45.0,77662,20260225,TOTAL
INDIANA,VANDERBURGH,2020,IN,18163,US PRESIDENT,OTHER,OTHER,36.0,77662,20260225,TOTAL
INDIANA,VIGO,2020,IN,18167,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,24545.0,43594,20260225,TOTAL
INDIANA,VIGO,2020,IN,18167,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,900.0,43594,20260225,TOTAL
INDIANA,VIGO,2020,IN,18167,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,18123.0,43594,20260225,TOTAL
INDIANA,VIGO,2020,IN,18167,US PRESIDENT,OTHER,GREEN,15.0,43594,20260225,TOTAL
INDIANA,VIGO,2020,IN,18167,US PRESIDENT,OTHER,OTHER,11.0,43594,20260225,TOTAL
IOWA,BLACK HAWK,2020,IA,19013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13892.0,66593,20260225,ABSENTEE
IOWA,BLACK HAWK,2020,IA,19013,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,315.0,66593,20260225,ABSENTEE
IOWA,BLACK HAWK,2020,IA,19013,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,26451.0,66593,20260225,ABSENTEE
IOWA,BLACK HAWK,2020,IA,19013,US PRESIDENT,OTHER,GREEN,50.0,66593,20260225,ABSENTEE
IOWA,BLACK HAWK,2020,IA,19013,US PRESIDENT,OTHER,OTHER,162.0,66593,20260225,ABSENTEE
IOWA,BLACK HAWK,2020,IA,19013,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,15921.0,66593,20260225,ELECTION DAY
IOWA,BLACK HAWK,2020,IA,19013,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,407.0,66593,20260225,ELECTION DAY
IOWA,BLACK HAWK,2020,IA,19013,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,9196.0,66593,20260225,ELECTION DAY
IOWA,BLACK HAWK,2020,IA,19013,US PRESIDENT,OTHER,GREEN,53.0,66593,20260225,ELECTION DAY
IOWA,BLACK HAWK,2020,IA,19013,US PRESIDENT,OTHER,OTHER,146.0,66593,20260225,ELECTION DAY
IOWA,JOHNSON,2020,IA,19103,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,11179.0,83851,20260225,ABSENTEE
IOWA,JOHNSON,2020,IA,19103,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,522.0,83851,20260225,ABSENTEE
IOWA,JOHNSON,2020,IA,19103,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,48664.0,83851,20260225,ABSENTEE
IOWA,JOHNSON,2020,IA,19103,US PRESIDENT,OTHER,GREEN,148.0,83851,20260225,ABSENTEE
IOWA,JOHNSON,2020,IA,19103,US PRESIDENT,OTHER,OTHER,159.0,83851,20260225,ABSENTEE
IOWA,JOHNSON,2020,IA,19103,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12027.0,83851,20260225,ELECTION DAY
IOWA,JOHNSON,2020,IA,19103,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,442.0,83851,20260225,ELECTION DAY
IOWA,JOHNSON,2020,IA,19103,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,10513.0,83851,20260225,ELECTION DAY
IOWA,JOHNSON,2020,IA,19103,US PRESIDENT,OTHER,GREEN,65.0,83851,20260225,ELECTION DAY
IOWA,JOHNSON,2020,IA,19103,US PRESIDENT,OTHER,OTHER,132.0,83851,20260225,ELECTION DAY
IOWA,LINN,2020,IA,19113,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,24996.0,127458,20260225,ABSENTEE
IOWA,LINN,2020,IA,19113,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1018.0,127458,20260225,ABSENTEE
IOWA,LINN,2020,IA,19113,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,55470.0,127458,20260225,ABSENTEE
IOWA,LINN,2020,IA,19113,US PRESIDENT,OTHER,GREEN,188.0,127458,20260225,ABSENTEE
IOWA,LINN,2020,IA,19113,US PRESIDENT,OTHER,OTHER,269.0,127458,20260225,ABSENTEE
IOWA,LINN,2020,IA,19113,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,28748.0,127458,20260225,ELECTION DAY
IOWA,LINN,2020,IA,19113,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,997.0,127458,20260225,ELECTION DAY
IOWA,LINN,2020,IA,19113,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,15404.0,127458,20260225,ELECTION DAY
IOWA,LINN,2020,IA,19113,US PRESIDENT,OTHER,GREEN,137.0,127458,20260225,ELECTION DAY
IOWA,LINN,2020,IA,19113,US PRESIDENT,OTHER,OTHER,231.0,127458,20260225,ELECTION DAY
IOWA,POLK,2020,IA,19153,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,37909.0,258755,20260225,ABSENTEE
IOWA,POLK,2020,IA,19153,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1322.0,258755,20260225,ABSENTEE
IOWA,POLK,2020,IA,19153,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,100944.0,258755,20260225,ABSENTEE
IOWA,POLK,2020,IA,19153,US PRESIDENT,OTHER,GREEN,239.0,258755,20260225,ABSENTEE
IOWA,POLK,2020,IA,19153,US PRESIDENT,OTHER,OTHER,522.0,258755,20260225,ABSENTEE
IOWA,POLK,2020,IA,19153,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,69655.0,258755,20260225,ELECTION DAY
IOWA,POLK,2020,IA,19153,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2000.0,258755,20260225,ELECTION DAY
IOWA,POLK,2020,IA,19153,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,45306.0,258755,20260225,ELECTION DAY
IOWA,POLK,2020,IA,19153,US PRESIDENT,OTHER,GREEN,248.0,258755,20260225,ELECTION DAY
IOWA,POLK,2020,IA,19153,US PRESIDENT,OTHER,OTHER,610.0,258755,20260225,ELECTION DAY
IOWA,SCOTT,2020,IA,19163,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,24946.0,92599,20260225,ABSENTEE
IOWA,SCOTT,2020,IA,19163,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,557.0,92599,20260225,ABSENTEE
IOWA,SCOTT,2020,IA,19163,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,37826.0,92599,20260225,ABSENTEE
IOWA,SCOTT,2020,IA,19163,US PRESIDENT,OTHER,GREEN,118.0,92599,20260225,ABSENTEE
IOWA,SCOTT,2020,IA,19163,US PRESIDENT,OTHER,OTHER,215.0,92599,20260225,ABSENTEE
IOWA,SCOTT,2020,IA,19163,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,19012.0,92599,20260225,ELECTION DAY
IOWA,SCOTT,2020,IA,19163,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,567.0,92599,20260225,ELECTION DAY
IOWA,SCOTT,2020,IA,19163,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,9100.0,92599,20260225,ELECTION DAY
IOWA,SCOTT,2020,IA,19163,US PRESIDENT,OTHER,GREEN,91.0,92599,20260225,ELECTION DAY
IOWA,SCOTT,2020,IA,19163,US PRESIDENT,OTHER,OTHER,167.0,92599,20260225,ELECTION DAY
IOWA,WOODBURY,2020,IA,19193,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,13356.0,45362,20260225,ABSENTEE
IOWA,WOODBURY,2020,IA,19193,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,193.0,45362,20260225,ABSENTEE
IOWA,WOODBURY,2020,IA,19193,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,13797.0,45362,20260225,ABSENTEE
IOWA,WOODBURY,2020,IA,19193,US PRESIDENT,OTHER,GREEN,56.0,45362,20260225,ABSENTEE
IOWA,WOODBURY,2020,IA,19193,US PRESIDENT,OTHER,OTHER,103.0,45362,20260225,ABSENTEE
IOWA,WOODBURY,2020,IA,19193,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,12570.0,45362,20260225,ELECTION DAY
IOWA,WOODBURY,2020,IA,19193,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,242.0,45362,20260225,ELECTION DAY
IOWA,WOODBURY,2020,IA,19193,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,4907.0,45362,20260225,ELECTION DAY
IOWA,WOODBURY,2020,IA,19193,US PRESIDENT,OTHER,GREEN,40.0,45362,20260225,ELECTION DAY
IOWA,WOODBURY,2020,IA,19193,US PRESIDENT,OTHER,OTHER,98.0,45362,20260225,ELECTION DAY
KANSAS,DOUGLAS,2020,KS,20045,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,17286.0,59495,20260225,TOTAL
KANSAS,DOUGLAS,2020,KS,20045,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1424.0,59495,20260225,TOTAL
KANSAS,DOUGLAS,2020,KS,20045,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,40785.0,59495,20260225,TOTAL
KANSAS,JOHNSON,2020,KS,20091,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,155631.0,347214,20260225,TOTAL
KANSAS,JOHNSON,2020,KS,20091,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,7324.0,347214,20260225,TOTAL
KANSAS,JOHNSON,2020,KS,20091,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,184259.0,347214,20260225,TOTAL
KANSAS,SHAWNEE,2020,KS,20177,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,40443.0,85657,20260225,TOTAL
KANSAS,SHAWNEE,2020,KS,20177,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2199.0,85657,20260225,TOTAL
KANSAS,SHAWNEE,2020,KS,20177,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,43015.0,85657,20260225,TOTAL
KANSAS,WYANDOTTE,2020,KS,20209,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,18934.0,56785,20260225,TOTAL
KANSAS,WYANDOTTE,2020,KS,20209,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1063.0,56785,20260225,TOTAL
KANSAS,WYANDOTTE,2020,KS,20209,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,36788.0,56785,20260225,TOTAL
KENTUCKY,BOONE,2020,KY,21015,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,44811.0,66953,20260225,ELECTION DAY
KENTUCKY,BOONE,2020,KY,21015,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,981.0,66953,20260225,ELECTION DAY
KENTUCKY,BOONE,2020,KY,21015,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,20897.0,66953,20260225,ELECTION DAY
KENTUCKY,BOONE,2020,KY,21015,US PRESIDENT,OTHER,OTHER,264.0,66953,20260225,ELECTION DAY
KENTUCKY,DAVIESS,2020,KY,21059,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,31023.0,49240,20260225,ELECTION DAY
KENTUCKY,DAVIESS,2020,KY,21059,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,670.0,49240,20260225,ELECTION DAY
KENTUCKY,DAVIESS,2020,KY,21059,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,17283.0,49240,20260225,ELECTION DAY
KENTUCKY,DAVIESS,2020,KY,21059,US PRESIDENT,OTHER,OTHER,264.0,49240,20260225,ELECTION DAY
KENTUCKY,FAYETTE,2020,KY,21067,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,58845.0,152664,20260225,ELECTION DAY
KENTUCKY,FAYETTE,2020,KY,21067,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2382.0,152664,20260225,ELECTION DAY
KENTUCKY,FAYETTE,2020,KY,21067,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,90566.0,152664,20260225,ELECTION DAY
KENTUCKY,FAYETTE,2020,KY,21067,US PRESIDENT,OTHER,OTHER,871.0,152664,20260225,ELECTION DAY
KENTUCKY,HARDIN,2020,KY,21093,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,29832.0,48941,20260225,ELECTION DAY
KENTUCKY,HARDIN,2020,KY,21093,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,753.0,48941,20260225,ELECTION DAY
KENTUCKY,HARDIN,2020,KY,21093,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,18101.0,48941,20260225,ELECTION DAY
KENTUCKY,HARDIN,2020,KY,21093,US PRESIDENT,OTHER,OTHER,255.0,48941,20260225,ELECTION DAY
KENTUCKY,JEFFERSON,2020,KY,21111,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,150619.0,386093,20260225,ELECTION DAY
KENTUCKY,JEFFERSON,2020,KY,21111,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,4779.0,386093,20260225,ELECTION DAY
KENTUCKY,JEFFERSON,2020,KY,21111,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,228288.0,386093,20260225,ELECTION DAY
KENTUCKY,JEFFERSON,2020,KY,21111,US PRESIDENT,OTHER,OTHER,2407.0,386093,20260225,ELECTION DAY
KENTUCKY,KENTON,2020,KY,21117,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,48123.0,82108,20260225,ELECTION DAY
KENTUCKY,KENTON,2020,KY,21117,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1360.0,82108,20260225,ELECTION DAY
KENTUCKY,KENTON,2020,KY,21117,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,32265.0,82108,20260225,ELECTION DAY
KENTUCKY,KENTON,2020,KY,21117,US PRESIDENT,OTHER,OTHER,360.0,82108,20260225,ELECTION DAY
KENTUCKY,WARREN,2020,KY,21227,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,31790.0,55351,20260225,ELECTION DAY
KENTUCKY,WARREN,2020,KY,21227,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,823.0,55351,20260225,ELECTION DAY
KENTUCKY,WARREN,2020,KY,21227,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,22477.0,55351,20260225,ELECTION DAY
KENTUCKY,WARREN,2020,KY,21227,US PRESIDENT,OTHER,OTHER,261.0,55351,20260225,ELECTION DAY
LOUISIANA,ASCENSION,2020,LA,22005,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,40687.0,62325,20260225,TOTAL
LOUISIANA,ASCENSION,2020,LA,22005,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,816.0,62325,20260225,TOTAL
LOUISIANA,ASCENSION,2020,LA,22005,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,20399.0,62325,20260225,TOTAL
LOUISIANA,ASCENSION,2020,LA,22005,US PRESIDENT,OTHER,OTHER,423.0,62325,20260225,TOTAL
LOUISIANA,CADDO,2020,LA,22017,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,48021.0,104912,20260225,TOTAL
LOUISIANA,CADDO,2020,LA,22017,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1021.0,104912,20260225,TOTAL
LOUISIANA,CADDO,2020,LA,22017,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,55110.0,104912,20260225,TOTAL
LOUISIANA,CADDO,2020,LA,22017,US PRESIDENT,OTHER,OTHER,760.0,104912,20260225,TOTAL
LOUISIANA,CALCASIEU,2020,LA,22019,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,55066.0,82663,20260225,TOTAL
LOUISIANA,CALCASIEU,2020,LA,22019,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1083.0,82663,20260225,TOTAL
LOUISIANA,CALCASIEU,2020,LA,22019,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,25982.0,82663,20260225,TOTAL
LOUISIANA,CALCASIEU,2020,LA,22019,US PRESIDENT,OTHER,OTHER,532.0,82663,20260225,TOTAL
LOUISIANA,EAST BATON ROUGE,2020,LA,22033,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,88420.0,208182,20260225,TOTAL
LOUISIANA,EAST BATON ROUGE,2020,LA,22033,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,2440.0,208182,20260225,TOTAL
LOUISIANA,EAST BATON ROUGE,2020,LA,22033,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,115577.0,208182,20260225,TOTAL
LOUISIANA,EAST BATON ROUGE,2020,LA,22033,US PRESIDENT,OTHER,OTHER,1745.0,208182,20260225,TOTAL
LOUISIANA,LAFAYETTE,2020,LA,22055,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,72519.0,114521,20260225,TOTAL
LOUISIANA,LAFAYETTE,2020,LA,22055,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1512.0,114521,20260225,TOTAL
LOUISIANA,LAFAYETTE,2020,LA,22055,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,39685.0,114521,20260225,TOTAL
LOUISIANA,LAFAYETTE,2020,LA,22055,US PRESIDENT,OTHER,OTHER,805.0,114521,20260225,TOTAL
LOUISIANA,ORLEANS,2020,LA,22071,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,26664.0,177819,20260225,TOTAL
LOUISIANA,ORLEANS,2020,LA,22071,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,1603.0,177819,20260225,TOTAL
LOUISIANA,ORLEANS,2020,LA,22071,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,147854.0,177819,20260225,TOTAL
LOUISIANA,ORLEANS,2020,LA,22071,US PRESIDENT,OTHER,OTHER,1698.0,177819,20260225,TOTAL
LOUISIANA,OUACHITA,2020,LA,22073,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,42255.0,69166,20260225,TOTAL
LOUISIANA,OUACHITA,2020,LA,22073,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,624.0,69166,20260225,TOTAL
LOUISIANA,OUACHITA,2020,LA,22073,US PRESIDENT,JOSEPH R BIDEN JR,DEMOCRAT,25913.0,69166,20260225,TOTAL
LOUISIANA,OUACHITA,2020,LA,22073,US PRESIDENT,OTHER,OTHER,374.0,69166,20260225,TOTAL
LOUISIANA,RAPIDES,2020,LA,22079,US PRESIDENT,DONALD J TRUMP,REPUBLICAN,38347.0,58865,20260225,TOTAL
LOUISIANA,RAPIDES,2020,LA,22079,US PRESIDENT,JO JORGENSEN,LIBERTARIAN,693.0,58865,20260225,TOTAL
