"country","ID","countr","age_group","gender_bin","education","manipulation_check2","party","party2","education_bin","policy_ai_offshoregr_1","policy_ai_offshoregr_2","policy_ai_offshoregr_3","policy_ai_offshoregr_4","policy_ai_offshoregr_5","policy_ai_offshoregr_6","tables_policygr_1","tables_policygr_2","tables_policygr_3","tables_policygr_4","tables_policygr_5","tables_policygr_6","treat_offshoring","qtable_1","qtable_2","qtable_3","qtable_4","price_after_1","price_after_2","price_after_3","price_after_4","cs_after_1","cs_after_2","cs_after_3","cs_after_4","factory_after_1","factory_after_2","factory_after_3","factory_after_4","ds_after_1","ds_after_2","ds_after_3","ds_after_4","income","GeoPC_Region1","region","gender"
1,5006,"US","65 or older","Man","College grad","Pass","Republican","Republican","College",1,1,2,5,4,4,1,1,2,4,4,4,"Offshoring",NA,NA,4,4,"Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Decreases to 300$","Decrease to 75","Unchanged at 100","Decrease to 75","Increase to 125","Increase to 500","Unchanged at 400","Unchanged at 400","Unchanged at 400","Unchanged at 200","Increase to 250","Decrease to 150","Increase to 250","Middle",NA,3,"Man"
2,5007,"Canada","45 to 64","Woman","Some college","Fail","Other","Other","No college",NA,4,4,3,NA,NA,2,NA,4,4,3,5,"AI",NA,NA,4,1,"Decreases to 300$","Decreases to 450$","Decreases to 300$","Unchanged at 600$","Decrease to 75","Unchanged at 100","Increase to 125","Decrease to 75","Unchanged at 400","Decrease to 300","Decrease to 300","Decrease to 300","Increase to 250","Unchanged at 200","Increase to 250","Unchanged at 200","Middle",11,NA,"Woman"
1,5008,"US","45 to 64","Woman","HS or less","Pass","Other","Other","No college",3,3,4,4,3,3,3,3,4,4,3,4,"AI",4,3,4,2,"Unchanged at 600$","Unchanged at 600$","Decreases to 450$","Unchanged at 600$","Increase to 125","Decrease to 75","Decrease to 75","Unchanged at 100","Unchanged at 400","Increase to 500","Unchanged at 400","Decrease to 300","Unchanged at 200","Decrease to 150","Increase to 250","Increase to 250","Middle",NA,2,"Woman"
2,5009,"Canada","18 to 29","Woman","Some college","Pass","LPC","LPC","No college",4,4,4,2,3,3,4,5,4,2,4,3,"Offshoring",3,3,3,3,"Decreases to 300$","Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Decrease to 75","Increase to 125","Decrease to 75","Unchanged at 100","Decrease to 300","Decrease to 300","Increase to 500","Unchanged at 400","Decrease to 150","Unchanged at 200","Decrease to 150","Increase to 250",NA,11,NA,"Woman"
2,5010,"Canada","45 to 64","Woman","HS or less","Fail","Other","Other","No college",2,5,3,3,3,2,3,3,3,2,4,3,"Offshoring",3,2,3,4,"Decreases to 450$","Unchanged at 600$","Decreases to 450$","Decreases to 300$","Increase to 125","Decrease to 75","Unchanged at 100","Decrease to 75","Unchanged at 400","Decrease to 300","Decrease to 300","Decrease to 300","Unchanged at 200","Unchanged at 200","Decrease to 150","Decrease to 150","Middle",11,NA,"Woman"
2,5011,"Canada","45 to 64","Man","Some college","Fail","NDP","NDP","No college",4,3,4,3,4,4,5,3,4,3,4,4,"Offshoring",4,4,4,4,"Unchanged at 600$","Decreases to 450$","Unchanged at 600$","Unchanged at 600$","Decrease to 75","Unchanged at 100","Decrease to 75","Increase to 125","Unchanged at 400","Increase to 500","Increase to 500","Unchanged at 400","Increase to 250","Unchanged at 200","Decrease to 150","Increase to 250","Low",5,NA,"Man"
1,5012,"US","18 to 29","Man","Some college","Pass","Democratic","Democratic","No college",2,5,5,4,2,5,2,4,5,2,2,5,"Offshoring",5,5,4,2,"Decreases to 450$","Decreases to 450$","Decreases to 450$","Unchanged at 600$","Decrease to 75","Unchanged at 100","Decrease to 75","Unchanged at 100","Increase to 500","Increase to 500","Unchanged at 400","Decrease to 300","Unchanged at 200","Unchanged at 200","Increase to 250","Decrease to 150","Middle",NA,4,"Man"
2,5013,"Canada","45 to 64","Woman","HS or less","Fail","Other","Other","No college",3,3,3,3,3,3,3,3,3,4,3,3,"AI",3,3,2,3,"Decreases to 300$","Decreases to 300$","Decreases to 300$","Decreases to 450$","Unchanged at 100","Increase to 125","Increase to 125","Decrease to 75","Increase to 500","Decrease to 300","Decrease to 300","Unchanged at 400","Decrease to 150","Increase to 250","Increase to 250","Decrease to 150","Low",9,NA,"Woman"
2,5014,"Canada","18 to 29","Woman","HS or less","Fail","Other","Other","No college",5,5,4,1,NA,NA,5,5,5,1,NA,NA,"Offshoring",NA,NA,NA,NA,"Unchanged at 600$","Decreases to 300$","Decreases to 300$","Decreases to 450$","Increase to 125","Unchanged at 100","Unchanged at 100","Increase to 125","Increase to 500","Unchanged at 400","Increase to 500","Decrease to 300","Increase to 250","Decrease to 150","Decrease to 150","Unchanged at 200","Middle",7,NA,"Woman"
2,5015,"Canada","45 to 64","Woman","Some college","Pass","NDP","NDP","No college",4,4,4,4,2,4,4,4,5,5,2,4,"Offshoring",3,2,4,4,"Unchanged at 600$","Decreases to 450$","Decreases to 300$","Decreases to 450$","Increase to 125","Decrease to 75","Unchanged at 100","Decrease to 75","Increase to 500","Decrease to 300","Unchanged at 400","Unchanged at 400","Increase to 250","Unchanged at 200","Increase to 250","Increase to 250",NA,9,NA,"Woman"
1,5016,"US","18 to 29","Man","HS or less","Pass","Other","Other","No college",3,3,3,3,3,3,3,3,3,3,3,3,"AI",NA,NA,NA,NA,"Decreases to 300$","Unchanged at 600$","Decreases to 450$","Unchanged at 600$","Decrease to 75","Decrease to 75","Unchanged at 100","Unchanged at 100","Unchanged at 400","Unchanged at 400","Unchanged at 400","Decrease to 300","Increase to 250","Decrease to 150","Increase to 250","Increase to 250","Low",NA,4,"Man"
2,5017,"Canada","45 to 64","Man","Some college","Pass","Other","Other","No college",3,3,3,3,3,3,3,3,3,3,3,3,"Offshoring",3,3,3,3,"Decreases to 450$","Decreases to 300$","Decreases to 450$","Decreases to 450$","Decrease to 75","Increase to 125","Increase to 125","Decrease to 75","Increase to 500","Decrease to 300","Decrease to 300","Decrease to 300","Unchanged at 200","Unchanged at 200","Increase to 250","Decrease to 150","High",9,NA,"Man"
2,5018,"Canada","45 to 64","Woman","Some college","Pass","LPC","LPC","No college",4,4,4,4,4,3,4,4,4,4,4,3,"AI",4,5,3,4,"Decreases to 450$","Decreases to 450$","Decreases to 450$","Decreases to 450$","Increase to 125","Increase to 125","Unchanged at 100","Increase to 125","Increase to 500","Increase to 500","Decrease to 300","Unchanged at 400","Decrease to 150","Unchanged at 200","Unchanged at 200","Increase to 250","High",9,NA,"Woman"
1,5019,"US","65 or older","Woman","HS or less","Pass","Other","Republican","No college",3,3,3,4,3,4,3,NA,NA,4,NA,4,"Offshoring",NA,NA,NA,NA,"Decreases to 450$","Decreases to 450$","Decreases to 450$","Decreases to 300$","Unchanged at 100","Unchanged at 100","Decrease to 75","Unchanged at 100","Unchanged at 400","Unchanged at 400","Unchanged at 400","Decrease to 300","Increase to 250","Increase to 250","Increase to 250","Unchanged at 200","Low",NA,3,"Woman"
2,5020,"Canada","45 to 64","Woman","HS or less","Fail","Other","Other","No college",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Offshoring",NA,NA,NA,NA,"Unchanged at 600$","Decreases to 300$","Unchanged at 600$","Decreases to 300$","Decrease to 75","Decrease to 75","Decrease to 75","Decrease to 75","Unchanged at 400","Unchanged at 400","Unchanged at 400","Increase to 500","Decrease to 150","Unchanged at 200","Unchanged at 200","Increase to 250","Low",9,NA,"Woman"
2,5021,"Canada","18 to 29","Woman","Postgrad","Fail","Other","Other","College",5,5,5,5,5,4,2,5,5,5,3,5,"AI",NA,NA,NA,NA,"Decreases to 300$","Decreases to 450$","Decreases to 450$","Unchanged at 600$","Increase to 125","Decrease to 75","Increase to 125","Decrease to 75","Unchanged at 400","Decrease to 300","Increase to 500","Increase to 500","Unchanged at 200","Decrease to 150","Unchanged at 200","Unchanged at 200","High",11,NA,"Woman"
2,5022,"Canada","65 or older","Man","HS or less","Pass","NDP","NDP","No college",4,4,4,4,3,4,4,2,4,4,2,4,"AI",3,2,2,4,"Decreases to 300$","Unchanged at 600$","Unchanged at 600$","Decreases to 300$","Increase to 125","Increase to 125","Decrease to 75","Unchanged at 100","Unchanged at 400","Increase to 500","Decrease to 300","Increase to 500","Decrease to 150","Decrease to 150","Decrease to 150","Decrease to 150","Middle",4,NA,"Man"
2,5023,"Canada","45 to 64","Man","Some college","Pass","Other","Other","No college",4,5,4,5,4,4,4,5,5,5,3,5,"AI",2,2,1,2,"Decreases to 450$","Unchanged at 600$","Decreases to 300$","Decreases to 450$","Decrease to 75","Increase to 125","Increase to 125","Increase to 125","Unchanged at 400","Unchanged at 400","Decrease to 300","Increase to 500","Unchanged at 200","Increase to 250","Unchanged at 200","Decrease to 150","Low",11,NA,"Man"
2,5024,"Canada","45 to 64","Man","HS or less","Pass","CPC","CPC","No college",2,2,5,5,2,4,1,2,5,5,2,3,"AI",5,4,4,4,"Decreases to 300$","Decreases to 450$","Unchanged at 600$","Decreases to 450$","Increase to 125","Increase to 125","Increase to 125","Decrease to 75","Decrease to 300","Increase to 500","Increase to 500","Unchanged at 400","Unchanged at 200","Decrease to 150","Decrease to 150","Increase to 250","High",9,NA,"Man"
2,5025,"Canada","45 to 64","Woman","Some college","Fail","CPC","CPC","No college",1,1,5,3,4,4,2,2,4,3,1,2,"Offshoring",2,2,2,2,"Unchanged at 600$","Decreases to 300$","Decreases to 450$","Decreases to 450$","Increase to 125","Decrease to 75","Decrease to 75","Increase to 125","Increase to 500","Increase to 500","Decrease to 300","Unchanged at 400","Unchanged at 200","Unchanged at 200","Unchanged at 200","Unchanged at 200",NA,9,NA,"Woman"
1,5026,"US","30 to 44","Woman","Some college","Fail","Other","Other","No college",3,2,2,1,3,4,2,4,3,2,4,5,"AI",4,2,3,2,"Decreases to 300$","Unchanged at 600$","Unchanged at 600$","Unchanged at 600$","Unchanged at 100","Unchanged at 100","Increase to 125","Unchanged at 100","Unchanged at 400","Increase to 500","Decrease to 300","Unchanged at 400","Unchanged at 200","Decrease to 150","Decrease to 150","Unchanged at 200","Low",NA,3,"Woman"
1,5027,"US","18 to 29","Man","College grad","Pass","Democratic","Democratic","College",4,1,3,1,4,NA,5,4,4,3,3,5,"AI",3,4,NA,4,"Decreases to 450$","Unchanged at 600$","Decreases to 450$","Unchanged at 600$","Increase to 125","Decrease to 75","Decrease to 75","Unchanged at 100","Decrease to 300","Increase to 500","Unchanged at 400","Increase to 500","Increase to 250","Increase to 250","Increase to 250","Unchanged at 200","Middle",NA,4,"Man"
2,5028,"Canada","65 or older","Woman","HS or less","Fail","Other","Other","No college",5,1,5,5,1,1,4,2,4,4,4,5,"AI",NA,4,4,4,"Unchanged at 600$","Decreases to 450$","Decreases to 300$","Decreases to 450$","Increase to 125","Decrease to 75","Increase to 125","Unchanged at 100","Increase to 500","Unchanged at 400","Increase to 500","Unchanged at 400","Increase to 250","Increase to 250","Decrease to 150","Decrease to 150",NA,4,NA,"Woman"
1,5029,"US","65 or older","Man","College grad","Pass","Democratic","Democratic","College",3,4,5,2,1,4,4,4,5,2,1,4,"AI",5,2,2,5,"Decreases to 300$","Decreases to 300$","Decreases to 300$","Decreases to 450$","Increase to 125","Increase to 125","Unchanged at 100","Decrease to 75","Increase to 500","Decrease to 300","Decrease to 300","Unchanged at 400","Unchanged at 200","Unchanged at 200","Increase to 250","Increase to 250","High",NA,2,"Man"
2,5030,"Canada","45 to 64","Woman","HS or less","Fail","Other","Other","No college",5,5,4,4,4,5,5,5,5,4,4,5,"AI",3,4,4,2,"Decreases to 300$","Decreases to 450$","Decreases to 300$","Decreases to 450$","Decrease to 75","Increase to 125","Increase to 125","Increase to 125","Unchanged at 400","Unchanged at 400","Unchanged at 400","Increase to 500","Increase to 250","Decrease to 150","Decrease to 150","Unchanged at 200","Low",11,NA,"Woman"
1,5031,"US","65 or older","Woman","Postgrad","Pass","Democratic","Democratic","College",4,5,5,2,1,5,4,4,5,1,1,5,"AI",5,4,4,5,"Decreases to 300$","Decreases to 300$","Decreases to 300$","Decreases to 300$","Decrease to 75","Decrease to 75","Unchanged at 100","Increase to 125","Increase to 500","Unchanged at 400","Increase to 500","Unchanged at 400","Increase to 250","Unchanged at 200","Decrease to 150","Unchanged at 200","Middle",NA,3,"Woman"
1,5032,"US","65 or older","Woman","HS or less","Pass","Republican","Republican","No college",4,2,4,3,2,5,4,2,4,4,2,4,"AI",4,4,4,4,"Decreases to 450$","Decreases to 450$","Decreases to 300$","Decreases to 300$","Unchanged at 100","Unchanged at 100","Unchanged at 100","Decrease to 75","Increase to 500","Unchanged at 400","Unchanged at 400","Unchanged at 400","Unchanged at 200","Unchanged at 200","Unchanged at 200","Unchanged at 200","Middle",NA,3,"Woman"
2,5033,"Canada","65 or older","Man","Some college","Fail","CPC","CPC","No college",1,1,4,3,2,2,2,2,4,3,2,3,"AI",5,1,5,1,"Decreases to 300$","Decreases to 450$","Decreases to 450$","Unchanged at 600$","Unchanged at 100","Unchanged at 100","Decrease to 75","Increase to 125","Decrease to 300","Increase to 500","Unchanged at 400","Decrease to 300","Unchanged at 200","Increase to 250","Unchanged at 200","Increase to 250","Middle",9,NA,"Man"
2,5034,"Canada","65 or older","Woman","HS or less","Fail","Other","Other","No college",4,4,4,4,3,3,4,4,NA,4,NA,NA,"Offshoring",NA,NA,NA,NA,"Decreases to 300$","Unchanged at 600$","Decreases to 300$","Decreases to 300$","Increase to 125","Increase to 125","Decrease to 75","Unchanged at 100","Decrease to 300","Unchanged at 400","Decrease to 300","Decrease to 300","Decrease to 150","Unchanged at 200","Increase to 250","Unchanged at 200",NA,11,NA,"Woman"
2,5035,"Canada","65 or older","Woman","Some college","Pass","CPC","CPC","No college",4,2,4,4,2,4,4,1,4,5,3,4,"AI",4,5,4,3,"Unchanged at 600$","Decreases to 300$","Decreases to 450$","Decreases to 450$","Decrease to 75","Decrease to 75","Decrease to 75","Decrease to 75","Increase to 500","Increase to 500","Increase to 500","Decrease to 300","Increase to 250","Increase to 250","Increase to 250","Unchanged at 200","High",1,NA,"Woman"
2,5036,"Canada","30 to 44","Man","HS or less","Pass","LPC","LPC","No college",3,NA,4,5,4,3,5,5,3,5,NA,3,"Offshoring",NA,NA,2,3,"Unchanged at 600$","Unchanged at 600$","Unchanged at 600$","Decreases to 450$","Decrease to 75","Unchanged at 100","Unchanged at 100","Increase to 125","Unchanged at 400","Unchanged at 400","Increase to 500","Unchanged at 400","Increase to 250","Decrease to 150","Decrease to 150","Decrease to 150","Middle",11,NA,"Man"
2,5037,"Canada","65 or older","Woman","Some college","Pass","CPC","CPC","No college",1,2,4,5,3,4,2,2,4,5,2,4,"Offshoring",3,4,4,4,"Unchanged at 600$","Decreases to 450$","Decreases to 300$","Decreases to 450$","Unchanged at 100","Increase to 125","Unchanged at 100","Decrease to 75","Increase to 500","Decrease to 300","Decrease to 300","Unchanged at 400","Increase to 250","Increase to 250","Unchanged at 200","Unchanged at 200","Middle",9,NA,"Woman"
2,5038,"Canada","45 to 64","Woman","Some college","Pass","Other","Other","No college",4,5,5,4,4,5,5,4,5,3,4,5,"Offshoring",4,2,3,5,"Decreases to 300$","Decreases to 300$","Decreases to 300$","Decreases to 450$","Unchanged at 100","Decrease to 75","Unchanged at 100","Decrease to 75","Decrease to 300","Unchanged at 400","Increase to 500","Unchanged at 400","Decrease to 150","Unchanged at 200","Decrease to 150","Decrease to 150","Middle",11,NA,"Woman"
2,5039,"Canada","65 or older","Man","Some college","Pass","CPC","CPC","No college",3,5,5,5,2,4,4,5,4,5,2,2,"Offshoring",4,4,4,4,"Decreases to 300$","Unchanged at 600$","Decreases to 300$","Decreases to 450$","Unchanged at 100","Increase to 125","Unchanged at 100","Increase to 125","Unchanged at 400","Increase to 500","Increase to 500","Increase to 500","Unchanged at 200","Unchanged at 200","Decrease to 150","Unchanged at 200","Middle",9,NA,"Man"
2,5040,"Canada","65 or older","Man","Postgrad","Pass","LPC","LPC","College",4,2,4,3,3,3,3,3,4,3,2,4,"Offshoring",3,1,2,4,"Decreases to 450$","Decreases to 300$","Decreases to 450$","Decreases to 450$","Decrease to 75","Increase to 125","Decrease to 75","Decrease to 75","Decrease to 300","Unchanged at 400","Unchanged at 400","Decrease to 300","Increase to 250","Unchanged at 200","Increase to 250","Decrease to 150","High",11,NA,"Man"
1,5041,"US","45 to 64","Woman","HS or less","Fail","Democratic","Democratic","No college",5,4,5,5,4,5,4,4,4,5,5,5,"Offshoring",1,1,1,1,"Decreases to 300$","Unchanged at 600$","Unchanged at 600$","Decreases to 450$","Decrease to 75","Decrease to 75","Decrease to 75","Unchanged at 100","Decrease to 300","Increase to 500","Unchanged at 400","Decrease to 300","Decrease to 150","Decrease to 150","Unchanged at 200","Increase to 250","Low",NA,4,"Woman"
1,5042,"US","65 or older","Woman","Some college","Fail","Democratic","Democratic","No college",4,4,4,2,4,4,4,4,5,2,NA,4,"Offshoring",4,3,2,2,"Decreases to 450$","Unchanged at 600$","Unchanged at 600$","Unchanged at 600$","Increase to 125","Decrease to 75","Decrease to 75","Increase to 125","Increase to 500","Increase to 500","Decrease to 300","Unchanged at 400","Unchanged at 200","Unchanged at 200","Increase to 250","Decrease to 150","Middle",NA,2,"Woman"
1,5043,"US","65 or older","Man","Postgrad","Fail","Democratic","Democratic","College",4,4,4,2,3,4,4,4,4,2,2,3,"Offshoring",4,4,4,4,"Decreases to 450$","Decreases to 300$","Decreases to 300$","Decreases to 300$","Increase to 125","Decrease to 75","Unchanged at 100","Decrease to 75","Decrease to 300","Unchanged at 400","Unchanged at 400","Decrease to 300","Unchanged at 200","Decrease to 150","Unchanged at 200","Increase to 250","High",NA,2,"Man"
1,5044,"US","65 or older","Woman","College grad","Pass","Republican","Republican","College",1,1,1,5,5,5,1,1,1,5,5,5,"AI",1,1,1,1,"Decreases to 300$","Decreases to 300$","Decreases to 300$","Decreases to 300$","Unchanged at 100","Increase to 125","Increase to 125","Decrease to 75","Decrease to 300","Unchanged at 400","Unchanged at 400","Decrease to 300","Decrease to 150","Unchanged at 200","Unchanged at 200","Decrease to 150","Middle",NA,2,"Woman"
2,5045,"Canada","30 to 44","Man","Some college","Pass","LPC","LPC","No college",5,5,5,5,5,5,4,3,5,5,5,5,"Offshoring",5,3,5,5,"Unchanged at 600$","Decreases to 300$","Decreases to 450$","Decreases to 450$","Decrease to 75","Increase to 125","Increase to 125","Decrease to 75","Increase to 500","Decrease to 300","Decrease to 300","Unchanged at 400","Decrease to 150","Increase to 250","Decrease to 150","Decrease to 150","Middle",11,NA,"Man"
2,5046,"Canada","18 to 29","Woman","HS or less","Pass","Other","Other","No college",3,5,5,4,3,1,4,4,4,4,3,1,"AI",2,2,2,NA,"Decreases to 450$","Decreases to 300$","Decreases to 450$","Decreases to 450$","Decrease to 75","Unchanged at 100","Decrease to 75","Increase to 125","Unchanged at 400","Decrease to 300","Increase to 500","Decrease to 300","Decrease to 150","Decrease to 150","Decrease to 150","Decrease to 150",NA,12,NA,"Woman"
